2017-12-25 22:10,14,A,A,A,A,A,A
2017-12-25 22:15,4,A,A,0,A,A,0
2017-12-25 22:15,5,A,A,0,A,A,0
2017-12-25 22:15,6,A,A,0,A,A,0
2017-12-25 22:15,7,A,A,0,A,U,0
2017-12-25 22:15,8,A,A,0,A,A,0
2017-12-25 22:15,9,A,A,0,I,I,0
2017-12-25 22:15,10,A,A,0,A,A,0
2017-12-25 22:15,11,A,A,A,A,A,A
2017-12-25 22:15,12,A,A,0,I,A,0
2017-12-25 22:15,14,A,A,A,A,A,A
2017-12-25 22:20,4,A,A,0,A,A,0
2017-12-25 22:20,5,A,A,0,A,A,0
2017-12-25 22:20,6,A,A,0,A,A,0
2017-12-25 22:20,7,A,A,0,A,U,0
2017-12-25 22:20,8,A,A,0,A,A,0
2017-12-25 22:20,9,A,A,0,I,I,0
2017-12-25 22:20,10,A,A,0,A,A,0
2017-12-25 22:20,11,A,A,A,A,A,A
2017-12-25 22:20,12,A,A,0,I,A,0
2017-12-25 22:20,14,A,A,A,A,A,A
2017-12-25 22:25,4,A,A,0,A,A,0
2017-12-25 22:25,5,A,A,0,A,A,0
2017-12-25 22:25,6,A,A,0,A,A,0
2017-12-25 22:25,7,A,A,0,A,U,0
2017-12-25 22:25,8,A,A,0,A,A,0
2017-12-25 22:25,9,A,A,0,I,I,0
2017-12-25 22:25,10,A,A,0,A,A,0
2017-12-25 22:25,11,A,A,A,A,A,A
2017-12-25 22:25,12,A,A,0,A,A,0
2017-12-25 22:25,14,A,A,A,A,A,A
2017-12-25 22:30,4,A,A,0,A,A,0
2017-12-25 22:30,5,A,A,0,A,A,0
2017-12-25 22:30,6,A,A,0,A,A,0
2017-12-25 22:30,7,A,A,0,A,U,0
2017-12-25 22:30,8,A,A,0,A,A,0
2017-12-25 22:30,9,A,A,0,I,I,0
2017-12-25 22:30,10,A,A,0,A,A,0
2017-12-25 22:30,11,A,A,A,A,A,A
2017-12-25 22:30,12,A,A,0,I,A,0
2017-12-25 22:30,14,A,A,A,A,A,A
2017-12-25 22:35,4,A,A,0,A,A,0
2017-12-25 22:35,5,A,A,0,A,A,0
2017-12-25 22:35,6,A,A,0,A,A,0
2017-12-25 22:35,7,A,A,0,A,U,0
2017-12-25 22:35,8,A,A,0,A,A,0
2017-12-25 22:35,9,A,A,0,I,I,0
2017-12-25 22:35,10,A,A,0,A,A,0
2017-12-25 22:35,11,A,A,A,A,A,A
2017-12-25 22:35,12,A,A,0,I,A,0
2017-12-25 22:35,14,A,A,A,A,A,A
2017-12-25 22:40,4,A,A,0,A,A,0
2017-12-25 22:40,5,A,A,0,A,A,0
2017-12-25 22:40,6,A,A,0,A,A,0
2017-12-25 22:40,7,A,A,0,A,U,0
2017-12-25 22:40,8,A,A,0,A,A,0
2017-12-25 22:40,9,A,A,0,I,I,0
2017-12-25 22:40,10,A,A,0,A,A,0
2017-12-25 22:40,11,A,A,A,A,A,A
2017-12-25 22:40,12,A,A,0,I,A,0
2017-12-25 22:40,14,A,A,A,A,A,A
2017-12-25 22:45,4,A,A,0,A,A,0
2017-12-25 22:45,5,A,A,0,A,A,0
2017-12-25 22:45,6,A,A,0,A,A,0
2017-12-25 22:45,7,A,A,0,A,U,0
2017-12-25 22:45,8,A,A,0,A,A,0
2017-12-25 22:45,9,A,A,0,I,I,0
2017-12-25 22:45,10,A,A,0,A,A,0
2017-12-25 22:45,11,A,A,A,A,A,A
2017-12-25 22:45,12,A,I,0,I,A,0
2017-12-25 22:45,14,A,A,A,A,A,A
2017-12-25 22:50,4,A,A,0,A,A,0
2017-12-25 22:50,5,A,A,0,A,A,0
2017-12-25 22:50,6,A,A,0,A,A,0
2017-12-25 22:50,7,A,A,0,A,U,0
2017-12-25 22:50,8,A,A,0,A,A,0
2017-12-25 22:50,9,A,A,0,I,I,0
2017-12-25 22:50,10,A,A,0,A,A,0
2017-12-25 22:50,11,A,A,A,A,A,A
2017-12-25 22:50,12,A,I,0,I,A,0
2017-12-25 22:50,14,A,A,A,A,A,A
2017-12-25 22:55,4,A,A,0,A,A,0
2017-12-25 22:55,5,A,A,0,A,A,0
2017-12-25 22:55,6,A,A,0,A,A,0
2017-12-25 22:55,7,A,A,0,A,U,0
2017-12-25 22:55,8,A,A,0,A,A,0
2017-12-25 22:55,9,A,A,0,I,I,0
2017-12-25 22:55,10,A,A,0,A,A,0
2017-12-25 22:55,11,A,A,A,A,A,A
2017-12-25 22:55,12,A,I,0,I,A,0
2017-12-25 22:55,14,A,A,A,A,A,A
2017-12-25 23:00,4,A,A,0,A,A,0
2017-12-25 23:00,5,A,A,0,A,A,0
2017-12-25 23:00,6,A,A,0,A,A,0
2017-12-25 23:00,7,A,A,0,A,U,0
2017-12-25 23:00,8,A,A,0,A,A,0
2017-12-25 23:00,9,A,A,0,I,I,0
2017-12-25 23:00,10,A,I,0,A,A,0
2017-12-25 23:00,11,A,A,A,A,A,A
2017-12-25 23:00,12,A,I,0,I,A,0
2017-12-25 23:00,14,A,A,A,A,A,A
2017-12-25 23:05,4,A,A,0,A,A,0
2017-12-25 23:05,5,A,A,0,A,A,0
2017-12-25 23:05,6,A,A,0,A,A,0
2017-12-25 23:05,7,A,A,0,A,U,0
2017-12-25 23:05,8,A,A,0,A,A,0
2017-12-25 23:05,9,A,A,0,I,I,0
2017-12-25 23:05,10,A,I,0,A,A,0
2017-12-25 23:05,11,A,A,A,A,A,A
2017-12-25 23:05,12,A,I,0,I,A,0
2017-12-25 23:05,14,A,A,A,A,A,A
2017-12-25 23:10,4,A,A,0,A,A,0
2017-12-25 23:10,5,A,A,0,A,A,0
2017-12-25 23:10,6,A,A,0,A,A,0
2017-12-25 23:10,7,A,A,0,A,U,0
2017-12-25 23:10,8,A,A,0,A,A,0
2017-12-25 23:10,9,A,A,0,I,I,0
2017-12-25 23:10,10,A,I,0,A,A,0
2017-12-25 23:10,11,A,A,A,A,A,A
2017-12-25 23:10,12,A,I,0,I,A,0
2017-12-25 23:10,14,A,A,A,A,A,A
2017-12-25 23:15,4,A,A,0,A,A,0
2017-12-25 23:15,5,A,A,0,A,A,0
2017-12-25 23:15,6,A,A,0,A,A,0
2017-12-25 23:15,7,A,A,0,A,U,0
2017-12-25 23:15,8,A,A,0,A,A,0
2017-12-25 23:15,9,A,A,0,I,A,0
2017-12-25 23:15,10,A,I,0,A,A,0
2017-12-25 23:15,11,A,A,A,A,A,A
2017-12-25 23:15,12,A,I,0,I,A,0
2017-12-25 23:15,14,A,A,A,A,A,A
2017-12-25 23:20,4,A,A,0,A,A,0
2017-12-25 23:20,5,A,A,0,A,A,0
2017-12-25 23:20,6,A,A,0,A,A,0
2017-12-25 23:20,7,A,A,0,A,U,0
2017-12-25 23:20,8,A,A,0,A,A,0
2017-12-25 23:20,9,A,A,0,I,A,0
2017-12-25 23:20,10,A,I,0,A,A,0
2017-12-25 23:20,11,A,A,A,A,A,A
2017-12-25 23:20,12,A,I,0,I,A,0
2017-12-25 23:20,14,A,A,A,A,A,A
2017-12-25 23:25,4,A,A,0,A,A,0
2017-12-25 23:25,5,A,A,0,A,A,0
2017-12-25 23:25,6,A,A,0,A,A,0
2017-12-25 23:25,7,A,A,0,A,U,0
2017-12-25 23:25,8,A,A,0,A,A,0
2017-12-25 23:25,9,A,A,0,I,A,0
2017-12-25 23:25,10,A,I,0,A,A,0
2017-12-25 23:25,11,A,A,A,A,A,A
2017-12-25 23:25,12,A,I,0,I,A,0
2017-12-25 23:25,14,A,A,A,A,A,A
2017-12-25 23:30,4,A,A,0,A,A,0
2017-12-25 23:30,5,A,A,0,A,A,0
2017-12-25 23:30,6,A,A,0,A,A,0
2017-12-25 23:30,7,A,A,0,A,U,0
2017-12-25 23:30,8,A,A,0,A,A,0
2017-12-25 23:30,9,A,A,0,I,A,0
2017-12-25 23:30,10,A,I,0,A,A,0
2017-12-25 23:30,11,A,A,A,A,A,A
2017-12-25 23:30,12,A,A,0,I,A,0
2017-12-25 23:30,14,A,A,A,A,A,A
2017-12-25 23:35,4,A,A,0,A,A,0
2017-12-25 23:35,5,A,A,0,A,A,0
2017-12-25 23:35,6,A,A,0,A,A,0
2017-12-25 23:35,7,A,A,0,A,U,0
2017-12-25 23:35,8,A,A,0,A,A,0
2017-12-25 23:35,9,A,A,0,I,A,0
2017-12-25 23:35,10,A,I,0,A,A,0
2017-12-25 23:35,11,A,A,A,A,A,A
2017-12-25 23:35,12,A,A,0,I,A,0
2017-12-25 23:35,14,A,A,A,A,A,A
2017-12-25 23:40,4,A,A,0,A,A,0
2017-12-25 23:40,5,A,A,0,A,A,0
2017-12-25 23:40,6,A,A,0,A,A,0
2017-12-25 23:40,7,A,A,0,A,U,0
2017-12-25 23:40,8,A,A,0,A,A,0
2017-12-25 23:40,9,A,A,0,I,I,0
2017-12-25 23:40,10,A,I,0,A,A,0
2017-12-25 23:40,11,A,A,A,A,A,A
2017-12-25 23:40,12,A,A,0,I,A,0
2017-12-25 23:40,14,A,A,A,A,A,A
2017-12-25 23:45,4,A,A,0,A,A,0
2017-12-25 23:45,5,I,I,0,A,A,0
2017-12-25 23:45,6,A,A,0,A,A,0
2017-12-25 23:45,7,A,A,0,A,U,0
2017-12-25 23:45,8,A,A,0,A,A,0
2017-12-25 23:45,9,A,A,0,I,I,0
2017-12-25 23:45,10,A,A,0,A,A,0
2017-12-25 23:45,11,A,A,A,A,A,A
2017-12-25 23:45,12,A,A,0,I,I,0
2017-12-25 23:45,14,A,A,A,A,A,A
2017-12-25 23:50,4,A,A,0,A,A,0
2017-12-25 23:50,5,I,I,0,A,A,0
2017-12-25 23:50,6,A,A,0,A,A,0
2017-12-25 23:50,7,A,A,0,A,U,0
2017-12-25 23:50,8,A,A,0,A,A,0
2017-12-25 23:50,9,A,A,0,I,I,0
2017-12-25 23:50,10,A,A,0,A,A,0
2017-12-25 23:50,11,A,A,A,A,A,A
2017-12-25 23:50,12,A,A,0,I,I,0
2017-12-25 23:50,14,A,A,A,A,A,A
2017-12-25 23:55,4,A,A,0,A,A,0
2017-12-25 23:55,5,I,I,0,A,A,0
2017-12-25 23:55,6,A,A,0,A,A,0
2017-12-25 23:55,7,A,A,0,A,U,0
2017-12-25 23:55,8,A,A,0,A,A,0
2017-12-25 23:55,9,A,A,0,I,I,0
2017-12-25 23:55,10,A,A,0,A,A,0
2017-12-25 23:55,11,A,A,A,A,A,A
2017-12-25 23:55,12,A,A,0,I,I,0
2017-12-25 23:55,14,A,A,A,A,A,A
